,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
156,48ad87,2025-04-06 09:48:12,EPWA,2025-04-06 10:53:50,,LOT5CU  ,774,57,,,1,0
157,4d2304,2025-04-06 09:46:42,EPWA,2025-04-06 12:41:52,LEAL,RYR49UA ,713,3,2683.0,78.0,1,1
158,4d24d6,2025-04-06 09:33:37,EPWA,2025-04-06 10:43:56,,WZZ3    ,673,26,,,1,0
159,4d24eb,2025-04-06 09:31:32,EPWA,2025-04-06 12:42:59,LEMG,RYR38HV ,761,3,5827.0,204.0,1,0
160,503cb3,2025-04-06 09:30:13,EPWA,2025-04-06 12:50:27,LLBG,ELY5102 ,964,11,2885.0,149.0,1,4
161,48af12,2025-04-06 09:28:12,EPWA,2025-04-06 10:53:49,EETN,LOT785  ,1022,11,122.0,78.0,1,1
162,48ae86,2025-04-06 09:26:45,EPWA,2025-04-06 10:32:05,,LOT5YH  ,484,41,,,1,0
163,48ada0,2025-04-06 09:20:00,EPWA,2025-04-06 10:51:47,LBSF,LOT3KY  ,1487,87,647.0,10.0,1,1
164,48af0d,2025-04-06 09:18:30,EPWA,2025-04-06 12:12:50,LCLK,LOT171  ,1143,80,24532.0,1239.0,1,0
165,48ad10,2025-04-06 09:17:00,EPWA,2025-04-06 10:22:09,LJLJ,LOT1NA  ,1030,34,6516.0,351.0,1,1
166,48af0e,2025-04-06 09:15:38,EPWA,2025-04-06 10:35:48,LROP,LOT7HL  ,1300,80,1279.0,110.0,1,2
167,48ac81,2025-04-06 09:13:38,EPWA,2025-04-06 10:17:59,EVRA,LOT7LK  ,631,41,3495.0,42.0,1,2
168,48ada9,2025-04-06 09:11:47,EPWA,2025-04-06 10:06:45,LHBP,LOT535  ,804,57,1234.0,36.0,1,7
169,48ada5,2025-04-06 09:08:08,EPWA,2025-04-06 09:56:58,LKPR,LOT3FG  ,309,18,17.0,105.0,1,8
170,48ad86,2025-04-06 09:05:58,EPWA,2025-04-06 10:12:12,,LOT577  ,735,3,,,1,0
171,489789,2025-04-06 09:03:04,EPWA,2025-04-06 09:45:46,,LOT6CV  ,871,3,,,1,0
172,48ad00,2025-04-06 09:01:44,EPWA,2025-04-06 10:35:41,LWSK,LOT591  ,1149,42,11022.0,607.0,1,2
173,48adac,2025-04-06 09:00:30,EPWA,2025-04-06 10:36:44,EHAM,LOT7VJ  ,1373,34,4984.0,110.0,1,0
174,4b17f9,2025-04-06 08:58:51,EPWA,2025-04-06 10:22:44,LSZH,SWR462F ,1189,34,1250.0,50.0,1,7
175,48ad0b,2025-04-06 08:57:04,EPWA,2025-04-06 10:14:32,,LOT3LD  ,1011,18,,,1,0
176,48af0c,2025-04-06 08:54:04,EPWA,2025-04-06 11:44:53,LEMD,LOT4CA  ,1232,57,9955.0,160.0,1,2
